country,brand,category,priority,site_status,market_role,official_url,affiliate_program_target,evidence_status,next_action
France,Cuisinery,frozen prepared meals,P3,active_us_route,French-style frozen ready meals and gourmet grocery delivery brand with US route,https://www.cuisineryfoodmarket.com/,affiliate application,official_and_editorial_source_checked_2026-06-24,Add as French cuisine frozen meal option with US route caveat
Netherlands,Vegan Masters,frozen plant-based meals,P2,active,Dutch plant-based frozen ready-meal delivery brand for vegan prepared-meal demand,https://veganmasters.nl/,direct partnership,third_party_and_official_source_checked_2026-06-24,Add to Netherlands vegan prepared-meal pages
Netherlands,MealHero Netherlands,frozen prepared meals,P3,active_region_check,ready meal and frozen ingredient/meal solution mentioned in Dutch healthy meal delivery lists,https://mealhero.me/,direct partnership after active-route check,third_party_source_checked_2026-06-24,Add with active-route caveat
Netherlands,MarleenKookt,prepared meals,P3,active_region_check,Dutch home-cooked prepared meal delivery candidate for Amsterdam/Netherlands demand,https://www.marleenkookt.nl/,direct partnership,third_party_source_checked_2026-06-24,Add with regional caveat
Spain,Tappers,prepared meals,P2,active,Spanish prepared meal delivery brand for fresh heat-and-eat weekly meals,https://tappers.es/,direct partnership,official_source_checked_2026-06-24,Add to Spain prepared meal challenger pages
Spain,NoCocinoMas,prepared meals,P3,active_region_check,Spanish homemade prepared meal delivery candidate for Madrid/local dinner searches,https://www.nococinomas.es/,direct partnership,official_source_checked_2026-06-24,Add with local availability caveat
Spain,Take Eat Easy Spain,prepared meals,P3,active_region_check,Spanish healthy prepared meal and menu delivery candidate,https://takeateasy.es/,direct partnership,official_source_checked_2026-06-24,Add with route check caveat
Italy,Dieta Chef,diet prepared meals,P2,active,Italian diet meal delivery and prepared meal-plan brand for weight-loss searches,https://www.dietachef.it/,affiliate application,official_source_checked_2026-06-24,Add to Italy diet prepared-meal pages
Italy,SecondChef,meal kit,P3,active_region_check,Italian recipe-kit and dinner box candidate with local availability to verify,https://www.secondchef.it/,direct partnership,official_source_checked_2026-06-24,Add with delivery-area caveat
Sweden,Mealprep.se,high protein meal prep,P3,active_region_check,Swedish performance meal-prep candidate for prepared fitness meal searches,https://mealprep.se/,direct partnership,community_source_checked_2026-06-24,Add with active route and delivery-area caveat
Denmark,HelloFresh Denmark,meal kit,P1,active,large Danish meal-kit route from HelloFresh for comparison and incumbent coverage,https://www.hellofresh.dk/,yes,official_source_checked_2026-06-24,Add Denmark-specific HelloFresh route for local comparison pages
Norway,HelloFresh Norway,meal kit,P1,active,Norwegian HelloFresh meal-kit route for incumbent local comparisons,https://www.hellofresh.no/,yes,official_source_checked_2026-06-24,Add Norway-specific HelloFresh route
Finland,Menumat,frozen prepared meals,P2,active,Finnish chef-made frozen home-style meals for older adult and easy dinner demand,https://menumat.fi/en/front-page/,direct partnership,official_source_checked_2026-06-24,Add to Finland frozen prepared-meal pages
New Zealand,Muscle Fuel,high protein meal prep,P2,active_region_check,New Zealand fitness meal prep candidate with high-protein and athlete demand,https://www.musclefuel.co.nz/,direct partnership,community_source_checked_2026-06-24,Add with active delivery caveat
New Zealand,Fitfood NZ,prepared meals,P1,active,"New Zealand healthy ready-made meals with portion-controlled, nutritionally balanced heat-and-eat positioning",https://www.fitfood.co.nz/,direct partnership,official_source_checked_2026-06-24,Promote New Zealand Fitfood route if duplicate variant exists
Mexico,Manzana Verde Mexico,diet prepared meals,P1,active_app_route,Mexico healthy meal subscription and app-led diet meal delivery brand active in major cities,https://apps.apple.com/us/app/manzana-verde-healthy-food/id1542798197,direct partnership,app_and_portfolio_source_checked_2026-06-24,Add as Mexico diet meal plan challenger
UAE,PrepHero,high protein meal prep,P1,active,"Dubai/UAE macro-tracked chef-made meal-plan delivery brand with weight-loss, muscle-gain, and everyday wellness plans",https://www.myprephero.com/,direct partnership,official_and_app_source_checked_2026-06-24,Add to UAE high-protein and prepared meal-plan pages
UAE,Nutrition Kitchen UAE,prepared meals,P1,active,UAE fresh ready-made meals delivered daily with chef-designed recipes and reheating convenience,https://nutritionkitchenuae.com/,direct partnership,official_source_checked_2026-06-24,Add to UAE prepared meal and daily meal-plan pages
Saudi Arabia,Right Bite Saudi Arabia,diet prepared meals,P1,active,"Saudi healthy meal-plan delivery brand serving Riyadh, Al-Khobar, and Dammam with calorie-controlled fresh meals",https://rightbite.com/en-sa/home,direct partnership,official_and_app_source_checked_2026-06-24,Add to Saudi diet prepared meal pages
Saudi Arabia,Calo Saudi Arabia,prepared meals,P1,active_app_route,Saudi app-led personalized fresh meal-plan delivery brand for busy people and fitness goals,https://calo.app/en,direct partnership,official_and_app_source_checked_2026-06-24,Add to Saudi prepared meal-plan pages
Qatar,Dieture,diet prepared meals,P1,active,"Qatar premium meal subscription with dietitian-designed plans for weight loss, keto, vegetarian, and personalized meals",https://www.dieture.com/,direct partnership,official_source_checked_2026-06-24,Add to Qatar diet meal delivery anchor pages
Qatar,Calo Qatar,prepared meals,P1,active_app_route,Qatar Calo meal-plan route with personalized ready-to-eat meals and app-led ordering,https://calo.app/en,direct partnership,official_and_local_source_checked_2026-06-24,Add to Qatar prepared meal-plan comparisons
Kuwait,Calo Kuwait,prepared meals,P1,active,Kuwait Calo meal plans with customized fresh meals delivered to home or office,https://calo.app/en-kw,direct partnership,official_source_checked_2026-06-24,Add as Kuwait prepared meal-plan anchor
Kuwait,Anona Diet,diet prepared meals,P2,active,Kuwait diet meal-plan subscription with dietitian consultation and healthy meal plans,https://www.anonadiet.com/,direct partnership,official_source_checked_2026-06-24,Add to Kuwait diet meal delivery pages
Kuwait,Diet Care Kuwait,diet prepared meals,P2,active,"Kuwait healthy daily meal and diet-plan brand with keto, low-carb, and gourmet meal options",https://www.dietcaredelivery.com/,direct partnership,official_source_checked_2026-06-24,Add to Kuwait healthy prepared meal pages
Kuwait,Protein Kuwait,high protein meal prep,P2,active,Kuwait specialized diet-plan and protein/fitness meal brand from United Catering Company,https://proteinfitnessmeals.com/,direct partnership,official_source_checked_2026-06-24,Add to Kuwait high-protein meal-prep pages
Singapore,Nutrify Meals,diet prepared meals,P3,active_region_check,Singapore healthy meal prep and nutrition-focused delivery candidate,https://nutrifymeals.com/,direct partnership,official_source_checked_2026-06-24,Add to Singapore diet meal candidate pages
Hong Kong,Eatology Hong Kong,diet prepared meals,P1,active,Hong Kong meal-plan delivery brand with nutritionist-designed prepared meals and calorie-controlled plans,https://www.eatologyasia.com/,direct partnership,official_source_checked_2026-06-24,Add to Hong Kong diet prepared meal pages
Hong Kong,Nutrition Kitchen Hong Kong,prepared meals,P1,active,Hong Kong healthy meal-plan brand with fresh prepared meals delivered for fitness and busy professionals,https://nutritionkitchenhk.com/,direct partnership,official_source_checked_2026-06-24,Add to Hong Kong prepared meal-plan comparisons
Malaysia,Dietmonsta,diet prepared meals,P2,active_region_check,Malaysia healthy meal delivery and diet meal candidate for Kuala Lumpur demand,https://dietmonsta.com/,direct partnership,official_source_checked_2026-06-24,Add to Malaysia diet meal challenger pages
Thailand,Fit Food Always,high protein meal prep,P2,active_region_check,Thailand fitness meal-prep candidate with healthy prepared meals and macro-led demand,https://fitfoodalways.com/,direct partnership,official_source_checked_2026-06-24,Add to Thailand high-protein meal-prep pages
Philippines,Dear Diet,diet prepared meals,P2,active_region_check,Philippines healthy diet meal delivery candidate for calorie-controlled and prepared meal demand,https://deardietdelivery.com/,direct partnership,official_source_checked_2026-06-24,Add to Philippines diet prepared meal pages
Nigeria,Fresh Meal Prep Nigeria,high protein meal prep,P1,active,Nigeria healthy prepared meal delivery with chef-prepared portioned meals delivered ready to reheat,https://thefreshmealprep.com/,direct partnership,official_source_checked_2026-06-24,Add as Nigeria high-protein and healthy meal-prep anchor
Nigeria,Nourie,prepared meals,P1,active_app_route,Abuja cloud kitchen and meal pre-order app with weekly and monthly meal plan positioning,https://www.eatnourie.com/,direct partnership,official_and_app_source_checked_2026-06-24,Add to Nigeria prepared meal and weekly meal-plan pages with app-route caveat
Kenya,Olive and Basil Kenya,plant-based prepared meals,P1,active,Nairobi plant-based meal subscription and delivery brand with vegan and vegetarian prepared meals,https://oliveandbasil.co.ke/,direct partnership,official_source_checked_2026-06-24,Add as Kenya plant-based meal delivery anchor
Kenya,Food Affair Kenya,prepared meals,P3,active_social_check,Kenyan pre-portioned meal pack and healthy food candidate with social evidence,https://www.instagram.com/thefoodaffairkenya/,direct partnership after route check,social_source_checked_2026-06-24,Add with social-route caveat until official checkout is verified
South Africa,BexTheChef,frozen prepared meals,P2,active_region_check,Johannesburg meal delivery and frozen meal brand with fresh meals and freezer-stock options,https://bexthechef.co.za/,direct partnership,official_and_social_source_checked_2026-06-24,Add to South Africa frozen prepared meal challenger pages
South Africa,Safari Eatz,high protein meal prep,P3,active_region_check,South African meal-prep candidate with heat-and-eat healthy meals and weekly ordering,https://safarieatz.com/meal-prep/,direct partnership,official_source_checked_2026-06-24,Add to South Africa high-protein meal-prep pages with region caveat
Philippines,The Hearty Grub,diet prepared meals,P1,active_region_check,Philippines chef-designed and nutritionist-approved meal delivery with packages and customized meal plans,https://www.theheartygrubph.com/,direct partnership,official_source_checked_2026-06-24,Add as Philippines healthy meal-plan anchor with coverage-area caveat
